classification_id,medical_id,classification_level,classification_name,parent_id,publication_classification_id,regdate,lastupdate
800,1,2,人工心肺装置,177,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
801,1,2,デルマトームハンドピース,90,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
802,1,2,軟性喉頭鏡,22,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
803,1,2,心音図,16,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
804,1,2,輸血,178,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
805,1,2,電動診察台,179,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
806,1,2,録画装置（手術顕微鏡）,78,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
807,1,2,眼科用レーザー光凝固装置,81,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
808,1,2,ストロボ光源,21,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
809,1,2,ＭＲＩ用乳房専用コイル,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
810,1,2,逐次型空気圧式マッサージ器（ベノストリーム）,19,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
811,1,2,インピーダンス心拍出量計,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
812,1,2,据置型デジタル式乳房用X線診断装置,26,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
813,1,2,多用途テレメータ（BSM-3201）,7,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
814,1,2,エンドヴィーナス　クロージャー,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
815,1,2,マイテックベーパー,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
816,1,2,モビレット,64,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
817,1,2,電子顕微鏡,180,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
818,1,2,一時的使用ﾍﾟｰｼﾝｸﾞ機能付除細動器Ｂｉ（TEC-5531）,72,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
819,1,2,電源アイソレーター（内視鏡ユニット）,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
820,1,2,ターニケット,181,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
821,1,2,液晶モニター,83,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
822,1,2,多機能心電計（FCP-8800),51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
823,1,2,録画装置（ポイントセッターユニット）,31,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
824,1,2,多機能心電計（ECG-9522）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
825,1,2,ベクトル心電図,16,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
826,1,2,包装品用高圧蒸気滅菌器,101,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
827,1,2,一時的使用ﾍﾟｰｼﾝｸﾞ機能付除細動器Mono（TEC-7631）,72,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
828,1,2,モニター（内視鏡下手術用ロボット）,117,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
829,1,2,救急処置台ストレッチャー,103,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
830,1,2,呼吸機能,16,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
831,1,2,ラジオ波焼灼システム,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
832,1,2,電動式心肺人工蘇生器,59,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
833,1,2,常設電気メス（バリーラブ）,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
834,1,2,免疫発光測定装置,20,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
835,1,2,録画装置,91,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
836,1,2,カプセル内視鏡,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
837,1,2,超音波拍出量計,27,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
838,1,2,汎用心電計（HCB-01010101）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
839,1,2,ユニアーム,111,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
840,1,2,自己検査用グルコース測定器,182,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
841,1,2,超音波内視鏡,3,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
842,1,2,個人用透析装置,93,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
843,1,2,セントラルモニタ,7,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
844,1,2,酸素ガス分析装置,89,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
845,1,2,サージェリーシステム（内視鏡ユニット）,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
846,1,2,患者監視装置,65,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
847,1,2,CUSA,183,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
848,1,2,非観血血圧モニタ,18,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
849,1,2,ＴＵＲユニット,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
850,1,2,カプノメータ,89,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
851,1,2,ソニックビート,1,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
852,1,2,カメラ（手術顕微鏡）,78,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
853,1,2,関節鏡イリゲーション,184,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
854,1,2,血液体外循環機器,82,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
855,1,2,手動式除細動器,72,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
856,1,2,脈波,16,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
857,1,2,バイポーラ（ＡｔｒｉＣｕｒｅ）,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
858,1,2,注射筒輸液ポンプ（TE-SS835T）,14,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
859,1,2,血ガス,35,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
860,1,2,汎用輸液ポンプ（テルモ　TE-261),43,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
861,1,2,高速気腹装置,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
862,2,1,電気メス,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
863,2,1,バッグバルブマスク,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
864,2,1,体外式ペースメーカー,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
865,2,1,非観血式血圧計,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
866,2,1,その他（医療機器）,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
867,2,1,部署管理看護部（外来）,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
868,2,1,その他（医療機器以外）,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
869,2,1,フットポンプ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
870,2,1,部署管理技術部（栄養管理室）,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
871,2,1,シリンジポンプ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
872,2,1,部署管理技術部（リハビリテーション室）,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
873,2,1,内視鏡（ビデオスコープ）,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
874,2,1,部署管理看護部（手術室）,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
875,2,1,AED,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
876,2,1,吸入器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
877,2,1,生体情報監視装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
878,2,1,麻酔器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
879,2,1,電動式低圧吸引器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
880,2,1,内視鏡（タワー関係）,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
881,2,1,離床センサー,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
882,2,1,吸引器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
883,2,1,人工呼吸器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
884,2,1,パルスオキシメーター,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
885,2,1,除細動器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
886,2,1,閉鎖式保育器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
887,2,1,輸液ポンプ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
888,2,1,点検治具,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
889,2,1,高圧ガス酸素レギュレーター,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
890,2,1,酸素流量計,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
891,2,1,経腸栄養ポンプ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
892,3,1,内臓機能検査用器具,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
893,3,1,理学診療用器具,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
894,3,1,呼吸補助器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
895,3,1,医薬品注入器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
896,3,1,内臓機能代用器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
897,3,1,.,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
898,3,1,該当無,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
899,3,1,医療用吸入器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
900,3,1,麻酔器並びに麻酔器用呼吸嚢及びガス吸収かん,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
901,3,1,尿検査又は糞便検査用器具,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
902,3,1,血液検査用器具,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
903,3,1,医療用エックス線装置及び医療用エックス線装置用エックス線管,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
904,3,1,電気手術器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
905,3,1,手術台及び治療台,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
906,3,1,医療用鏡,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
907,3,1,医療用消毒器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
908,3,1,保育器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
909,3,2,超電導磁石式全身用MR装置,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
910,3,2,新生児黄疸光線治療器,893,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
911,3,2,成人用人工呼吸器,894,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
912,3,2,汎用輸液ポンプ,895,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
913,3,2,多用途血液処理用装置,896,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
914,3,2,多用途透析装置,896,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
915,3,2,放射線関連装置,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
916,3,2,該当無,898,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
917,3,2,汎用心電計,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
918,3,2,医療用備品,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
919,3,2,分娩監視装置,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
920,3,2,検査室整備機器,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
921,3,2,パルスオキシメータ,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
922,3,2,送信機,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
923,3,2,無菌装置・設備,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
924,3,2,超音波ネブライザ,899,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
925,3,2,閉鎖循環式麻酔システム,900,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
926,3,2,注射筒輸液ポンプ,895,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
927,3,2,注射筒輸液ポンプコントロールユニット,895,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
928,3,2,汎用人工呼吸器,894,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
929,3,2,汎用血液ガス分析装置,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
930,3,2,間欠型空気圧式マッサージ器,893,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
931,3,2,胎児超音波心音計,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
932,3,2,尿比重計,901,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
933,3,2,グリコヘモグロビン分析装置,902,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
934,3,2,テレメトリー式心電送信機,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
935,3,2,全身用X線ＣＴ診断装置,903,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
936,3,2,物質併用電気手術器,904,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
937,3,2,重要パラメータ付き多項目モニタ,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
938,3,2,汎用電動式手術台,905,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
939,3,2,白内障・硝子体手術装置,893,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
940,3,2,不整脈モニタリングシステム,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
941,3,2,汎用超音波画像診断装置,893,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
942,3,2,解析機能付きセントラルモニタ,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
943,3,2,個人用透析装置,896,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
944,3,2,多機能心電計,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
945,3,2,非加熱式ネブライザ,899,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
946,3,2,血球計数装置,902,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
947,3,2,透析用監視装置,896,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
948,3,2,凝固測定用経過時間タイマ,902,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
949,3,2,多項目モニタ,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
950,3,2,ビデオ軟性大腸鏡,906,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
951,3,2,小型未包装品用高圧蒸気滅菌器,907,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
952,3,2,聴覚誘発反応測定装置,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
953,3,2,新生児・小児用人工呼吸器,894,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
954,3,2,定置型保育器,908,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
955,3,2,一般的電気手術器,904,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
956,3,2,手術室配置機器,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
957,3,2,補助循環用バルーンポンプ駆動装置,896,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
958,3,2,造影・撮影装置,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
959,3,2,一時的使用ペーシング機能付除細動器,893,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
960,3,2,逐次型空気圧式マッサージ器,893,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
961,3,2,酸素濃度計,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
962,3,2,経腸栄養用輸液ポンプ,895,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
963,3,2,持続的気道陽圧ユニット,894,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
964,3,2,手動式除細動器,893,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
965,3,2,ディスクリート方式臨床化学自動分析装置,902,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
966,3,2,運搬用保育器,908,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
967,3,2,侵襲式体外型心臓ペースメーカ,896,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
968,3,2,人工心肺用システム,896,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
969,3,2,脳波計,892,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
970,3,2,グルコース分析装置,902,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
971,3,2,その他,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
972,3,2,ウォーターパッド特定加温装置システム,893,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
973,3,2,多人数用透析液供給装置,896,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
974,3,2,加温加湿器,894,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
975,3,2,診察台・内診台・分娩台,897,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
976,4,1,保育器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
977,4,1,内視鏡システム,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
978,4,1,ポンプ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
979,4,1,モニタリング関連,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
980,4,1,呼吸器関連,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
981,4,1,高エネルギー治療装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
982,4,1,ナースコール,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
983,4,1,手術用顕微鏡システム,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
984,4,1,酸素・空気・吸引,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
985,4,1,補助循環,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
986,4,1,電気手術器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
987,4,1,手術台,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
988,4,1,手術用ドリルシステム,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
989,4,1,超音波画像診断装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
990,4,1,ロボット,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
991,4,1,ﾍﾟｰｽﾒｰｶ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
992,4,1,麻酔システム,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
993,4,1,血液浄化関連,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
994,4,1,非常用ＢＯＸ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
995,4,1,体温管理装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
996,4,1,その他,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
997,4,1,人工心肺関係,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
998,4,1,除細動器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
999,4,1,臨床工学部蔵書,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1000,4,1,ナビゲーションシステム,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1001,4,1,自己血回収装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1002,4,1,廃液・排煙システム,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1003,4,2,搬送用,976,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1004,4,2,内視鏡下手術設備,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1005,4,2,PCAポンプ,978,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1006,4,2,ﾍﾞｯﾄﾞｻｲﾄﾞﾓﾆﾀ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1007,4,2,新生児用呼吸器,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1008,4,2,移動型収納設備,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1009,4,2,エンドサームレーザー1470,981,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1010,4,2,呼吸器用,982,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1011,4,2,セントラルモニタ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1012,4,2,映像表示設備,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1013,4,2,全自動血圧計,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1014,4,2,加温加湿器,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1015,4,2,低圧持続吸引機,984,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1016,4,2,IABP,985,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1017,4,2,テルモ電子血圧計,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1018,4,2,人工呼吸器,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1019,4,2,ハイフローセラピー,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1020,4,2,送信機,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1021,4,2,coblatorⅡ,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1022,4,2,MRT-3101B,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1023,4,2,モルセレータ,988,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1024,4,2,映像制御設備,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1025,4,2,DR-8700,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1026,4,2,気腹排煙設備,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1027,4,2,LOGIQ e Premium,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1028,4,2,ACUSON_SC2000,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1029,4,2,da Vinci Xi,990,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1030,4,2,デュアル,991,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1031,4,2,手術台アクセサリー,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1032,4,2,Fabius GSPremium,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1033,4,2,ソノペット,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1034,4,2,急速/加温輸液システム,978,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1035,4,2,多用途血液浄化装置,993,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1036,4,2,心拍出量計,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1037,4,2,新生児CPAP・BIPAP,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1038,4,2,パルスオキシメータ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1039,4,2,心電計,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1040,4,2,ECMO,985,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1041,4,2,映像記録設備,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1042,4,2,ｱｰｸﾃｨｯｸｻﾝ5000,995,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1043,4,2,UES-40S（オリンパスSD-5：TUR用）,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1044,4,2,Sabre Genesis,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1045,4,2,ZERUK-W,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1046,4,2,体内式衝撃波結石破砕装置,981,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1047,4,2,人工膵臓,993,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1048,4,2,センサー式,982,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1049,4,2,CUSA,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1050,4,2,クリーン・ベンチ,996,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1051,4,2,開放型保育器,976,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1052,4,2,Vivid S60,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1053,4,2,RO装置,993,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1054,4,2,人工心肺用システム,997,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1055,4,2,搬送用呼吸器,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1056,4,2,VIO300S,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1057,4,2,Aisys CS2 Pro EtC,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1058,4,2,閉鎖式保育器,976,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1059,4,2,LOGIQ e Expert,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1060,4,2,壁用酸素流量計,984,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1061,4,2,ボンベ用酸素流量計,984,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1062,4,2,マニュアル式,998,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1063,4,2,ﾌｯﾄﾎﾟﾝﾌﾟ,978,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1064,4,2,ハーモニック,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1065,4,2,計測機器,996,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1066,4,2,臨床工学部蔵書,999,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1067,4,2,Vivid i,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1068,4,2,ラリンゴ用小型顕微鏡,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
